Natural Product	Natural Product Relationship to Enzyme or Transporter	Enzyme or Transporter	Enzyme or Transporter Relationship to Drug	Drug	Drug Causal Relation with Adverse Event	Adverse Event	Natural Product Ontology Identifier	Natural Product or Constituent Ontology Identifier	Process Ontology Identifier	Enzyme or Transporter Ontology Identifier	Process or Pathway Ontology Identifier	Drug Ontology Identifier	Causal Relation Ontology Identifier	Adverse Event Ontology Identifier	Pubmed Identifier
kaempferol	interacts_with	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_28499	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
(-)-epicatechin-3-O-gallate	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_70255	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	interacts_with	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	CYP3A_Gene_Locus	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_1002	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	CYP3A_Gene_Locus	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_1002	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	voltage-gated potassium channel KCNH2	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_000000791	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	voltage-gated potassium channel KCNH2	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_000000791	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
quercetin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_16243	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/MONDO_0005336	https://pubmed.ncbi.nlm.nih.gov/20374180/
Citrus_paradisi	directly_negatively_regulates_activity_of	cytochrome P450 2D6 (human)	directly_negatively_regulates_activity_of	nifedipine	causes_or_contributes_to_condition	Hypotension	http://napdi.org/napdi_srs_imports:citrus_paradisi	http://napdi.org/napdi_srs_imports:citrus_paradisi	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P10635	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_7565	http://purl.obolibrary.org/obo/RO_0003302	http://purl.obolibrary.org/obo/HP_0002615	https://pubmed.ncbi.nlm.nih.gov/18711168/
Citrus_paradisi	directly_negatively_regulates_activity_of	cytochrome P450 2D6 (human)	directly_negatively_regulates_activity_of	nifedipine	correlated_with	Hypotension	http://napdi.org/napdi_srs_imports:citrus_paradisi	http://napdi.org/napdi_srs_imports:citrus_paradisi	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P10635	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/CHEBI_7565	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/HP_0002615	https://pubmed.ncbi.nlm.nih.gov/18711168/
bisdemethoxycurcumin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_71045	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
borneol	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_28093	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
borneol	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_28093	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	interacts_with	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	molecularly_interacts_with	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
